transaction_id,timestamp,sender_account,receiver_account,sender_bank,receiver_bank,sender_country,receiver_country,amount,currency,transaction_type,payment_channel,device_id,ip_address,geo_latitude,geo_longitude,merchant_category,transaction_status,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,kyc_level,is_international,remarks,amount_leading_digit
1602685c-648d-4c50-928a-a425a8e3ae56,2026-05-30T09:31:00+00:00,DORMANT-8826d916cdfb21c6,DBR2-8d8800160eb686b2,HDFC,HDFC,IN,IN,63221.28064620217,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,6
a6361c18-0e45-4a35-b1d7-77b5c3b2ccd4,2026-05-30T09:31:30+00:00,DORMANT-8826d916cdfb21c6,DBR3-eb819333b5011c18,HDFC,HDFC,IN,IN,78047.06636929605,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,7
a982b367-fa21-402a-bcb9-b17adb8cf636,2026-05-30T09:32:00+00:00,DORMANT-8826d916cdfb21c6,DBR0-c1ff91a761565a70,HDFC,HDFC,IN,IN,70503.06986881772,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,7
4ebb6d43-babf-4daf-aba6-53fab84951da,2026-05-30T09:32:30+00:00,DORMANT-8826d916cdfb21c6,DBR1-2416da6ec212cddb,HDFC,HDFC,IN,IN,75273.64302055546,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,7
eba0a827-a358-4f54-96f0-5bc51adfdc36,2026-05-30T09:33:00+00:00,DORMANT-8826d916cdfb21c6,DBR2-8d8800160eb686b2,HDFC,HDFC,IN,IN,65157.711968728836,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,6
1e7e7ab3-af3e-455e-80a2-ce7c8f00e6b3,2026-05-30T09:33:30+00:00,DORMANT-8826d916cdfb21c6,DBR3-eb819333b5011c18,HDFC,HDFC,IN,IN,59393.03258092739,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,5
6a6d8dc8-8833-4ecb-87f6-0462d6ee1a45,2026-05-30T09:34:00+00:00,DORMANT-8826d916cdfb21c6,DBR0-c1ff91a761565a70,HDFC,HDFC,IN,IN,68122.26098708893,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,6
60781fcc-5d14-433d-9d6e-41f287c16ea1,2026-05-30T09:34:30+00:00,DORMANT-8826d916cdfb21c6,DBR1-2416da6ec212cddb,HDFC,HDFC,IN,IN,55035.126829444685,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,5
d039285b-e1ff-487d-9adb-78eb07a5973a,2026-05-30T09:35:00+00:00,DORMANT-8826d916cdfb21c6,DBR2-8d8800160eb686b2,HDFC,HDFC,IN,IN,75403.49791980219,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,7
ee7ca717-e37d-42a1-b6ae-fb0121deb647,2026-05-30T09:35:30+00:00,DORMANT-8826d916cdfb21c6,DBR3-eb819333b5011c18,HDFC,HDFC,IN,IN,70177.71730992173,INR,IMPS,Web,dev-8c53c786ed62c2f9,198.51.100.184,20.59,78.96,Other,Success,,,,,2,False,probe=scenario-dormant_activation,7
2aa2b92a-413e-4073-9ff8-0ce3612f8656,2026-05-30T09:00:12.678535+00:00,VB-8826d916cdfb21c6,VBT0-c1ff91a761565a70,HDFC,HDFC,IN,IN,85605.89933091612,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,8
2a208891-7bf0-480e-82f2-b0ed5d7d42e3,2026-05-30T09:05:24.317459+00:00,VB-8826d916cdfb21c6,VBT1-2416da6ec212cddb,HDFC,HDFC,IN,IN,79365.6967962498,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,7
a32d1142-9e56-4d36-b710-29539690c7f1,2026-05-30T09:09:06.002878+00:00,VB-8826d916cdfb21c6,VBT2-8d8800160eb686b2,HDFC,HDFC,IN,IN,43634.32330708661,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,4
7a891784-073f-4e19-87d2-993787972621,2026-05-30T09:09:22.486786+00:00,VB-8826d916cdfb21c6,VBT3-eb819333b5011c18,HDFC,HDFC,IN,IN,33829.03536625052,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,3
aed017e1-99cf-4ccd-8d70-baa7046065e4,2026-05-30T09:12:04.702656+00:00,VB-8826d916cdfb21c6,VBT4-8c53c786ed62c2f9,HDFC,HDFC,IN,IN,67899.86394732389,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,6
91978c74-7e24-4c93-b6d2-dc398d3df65e,2026-05-30T09:15:49.232127+00:00,VB-8826d916cdfb21c6,VBT0-c1ff91a761565a70,HDFC,HDFC,IN,IN,51271.5580877921,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,5
b008db25-0b24-46ab-8e98-4a6a30f7b0f0,2026-05-30T09:21:20.066774+00:00,VB-8826d916cdfb21c6,VBT1-2416da6ec212cddb,HDFC,HDFC,IN,IN,83587.26727933186,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,8
599d4096-9c0b-4441-b3a8-d12f1e9f8432,2026-05-30T09:23:18.110082+00:00,VB-8826d916cdfb21c6,VBT2-8d8800160eb686b2,HDFC,HDFC,IN,IN,41678.32247111805,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,4
5ec42e84-ea5e-470d-9092-3bc234f73510,2026-05-30T09:24:39.707626+00:00,VB-8826d916cdfb21c6,VBT3-eb819333b5011c18,HDFC,HDFC,IN,IN,32628.225947233725,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,3
d3293597-a031-4b2e-955a-5653c4bdcdef,2026-05-30T09:25:12.041432+00:00,VB-8826d916cdfb21c6,VBT4-8c53c786ed62c2f9,HDFC,HDFC,IN,IN,70982.93719454727,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,7
265be89d-c96c-4785-8411-499424f44a0b,2026-05-30T09:26:22.003874+00:00,VB-8826d916cdfb21c6,VBT0-c1ff91a761565a70,HDFC,HDFC,IN,IN,88050.5839460526,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,8
70c34bcf-b425-4ec2-8c90-81bc14b47c62,2026-05-30T09:28:29.532187+00:00,VB-8826d916cdfb21c6,VBT1-2416da6ec212cddb,HDFC,HDFC,IN,IN,52227.58236209213,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,5
d6adb950-9d2e-4d83-be2e-c234027f1712,2026-05-30T09:29:52.528088+00:00,VB-8826d916cdfb21c6,VBT2-8d8800160eb686b2,HDFC,HDFC,IN,IN,41368.28154505714,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,4
f1d8a220-a382-45db-b7e8-1bdebb653658,2026-05-30T09:30:54.418093+00:00,VB-8826d916cdfb21c6,VBT3-eb819333b5011c18,HDFC,HDFC,IN,IN,58542.295573556024,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,5
5eb28b74-7d96-4467-ab92-ed6dd49c8c4d,2026-05-30T09:33:32.622736+00:00,VB-8826d916cdfb21c6,VBT4-8c53c786ed62c2f9,HDFC,HDFC,IN,IN,70188.83968095062,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,7
b4946953-69e1-4698-b512-53098da74c5b,2026-05-30T09:37:32.689172+00:00,VB-8826d916cdfb21c6,VBT0-c1ff91a761565a70,HDFC,HDFC,IN,IN,79960.69176347024,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,7
36426b3a-6739-4935-b12f-ae64d7d2a8a6,2026-05-30T09:40:47.824099+00:00,VB-8826d916cdfb21c6,VBT1-2416da6ec212cddb,HDFC,HDFC,IN,IN,48741.99848292246,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,4
7f7bec6b-0d30-4287-b2cb-bf9e56cbfb15,2026-05-30T09:44:11.956249+00:00,VB-8826d916cdfb21c6,VBT2-8d8800160eb686b2,HDFC,HDFC,IN,IN,78285.86144980812,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,7
3766b502-fabc-4e16-84b0-7ec5d3df2b07,2026-05-30T09:47:33.923387+00:00,VB-8826d916cdfb21c6,VBT3-eb819333b5011c18,HDFC,HDFC,IN,IN,47299.686235814646,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,4
d7630035-342e-4152-be0a-2b2722e71d67,2026-05-30T09:48:31.691901+00:00,VB-8826d916cdfb21c6,VBT4-8c53c786ed62c2f9,HDFC,HDFC,IN,IN,38385.149016558586,INR,UPI,Web,dev-71445abc2f0d,203.0.113.179,20.57319884249571,78.10695607242641,Other,Success,,,,,2,False,probe=scenario-velocity_burst,3
3cc82f3d-acc2-4ba6-bb27-68dcccf816ff,2026-05-30T09:57:05.509318+00:00,XB0-8826d916cdfb21c6,XB1-c1ff91a761565a70,HDFC,ICICI,AE,MU,1427290.5234790347,INR,Wire,Web,dev-eb819333b501,203.0.113.132,23.42,53.85,Other,Success,,,,,2,True,probe=scenario-cross_border_layering,1
25207935-1736-40db-8aa8-1d0659e5b79b,2026-05-30T10:47:48.357772+00:00,XB1-c1ff91a761565a70,XB2-2416da6ec212cddb,ICICI,Axis,MU,CN,1405700.6836260152,INR,Wire,Web,dev-eb819333b501,203.0.113.132,-20.35,57.55,Other,Success,,,,,2,True,probe=scenario-cross_border_layering,1
542db155-3ff9-488c-8030-512d737d73d3,2026-05-31T07:34:21.699417+00:00,XB2-2416da6ec212cddb,XB3-8d8800160eb686b2,Axis,SBI,CN,NG,1374203.5882924574,INR,Wire,Web,dev-eb819333b501,203.0.113.132,35.86,104.19,Other,Success,,,,,2,True,probe=scenario-cross_border_layering,1
2eaa3b4e-228c-4c98-862a-e7907cd11f64,2026-06-02T11:58:59.170646+00:00,RT0-8826d916cdfb21c6,RT1-c1ff91a761565a70,HDFC,HDFC,IN,AE,1895373.6359210652,INR,Wire,Web,dev-8d8800160eb6,203.0.113.51,20.59,78.96,Other,Success,,,,,2,True,probe=scenario-round_tripping,1
fe4317eb-080a-4521-97f0-87da38125eec,2026-06-03T13:06:02.027787+00:00,RT1-c1ff91a761565a70,RT2-2416da6ec212cddb,HDFC,HDFC,AE,SG,1823819.2657287244,INR,Wire,Web,dev-8d8800160eb6,203.0.113.51,23.42,53.85,Other,Success,,,,,2,True,probe=scenario-round_tripping,1
668687bb-4020-46e6-af75-8aae3b3cf241,2026-06-04T15:14:13.669248+00:00,RT2-2416da6ec212cddb,RT0-8826d916cdfb21c6,HDFC,HDFC,SG,IN,1784847.726417032,INR,Wire,Web,dev-8d8800160eb6,203.0.113.51,1.35,103.81,Other,Success,,,,,2,True,probe=scenario-round_tripping,1
